time height vel dragX dragY
0.90265625000 6.51748734513e-01 -2.32490501208e-01 0.00000000000e+00 9.25571956480e-01
0.90281250000 6.51712406964e-01 -2.32502129250e-01 0.00000000000e+00 9.25589103725e-01
0.90296875000 6.51676077598e-01 -2.32513754614e-01 0.00000000000e+00 9.25606246815e-01
0.90312500000 6.51639746416e-01 -2.32525377299e-01 0.00000000000e+00 9.25623385753e-01
0.90328125000 6.51603413418e-01 -2.32536997306e-01 0.00000000000e+00 9.25640520542e-01
0.90343750000 6.51567078605e-01 -2.32548614637e-01 0.00000000000e+00 9.25657651184e-01
0.90359375000 6.51530741976e-01 -2.32560229291e-01 0.00000000000e+00 9.25674777682e-01
0.90375000000 6.51494403534e-01 -2.32571841270e-01 0.00000000000e+00 9.25691900040e-01
0.90390625000 6.51458063276e-01 -2.32583450573e-01 0.00000000000e+00 9.25709018261e-01
0.90406250000 6.51421721206e-01 -2.32595057202e-01 0.00000000000e+00 9.25726132346e-01
0.90421875000 6.51385377322e-01 -2.32606661157e-01 0.00000000000e+00 9.25743242300e-01
0.90437500000 6.51349031624e-01 -2.32618262439e-01 0.00000000000e+00 9.25760348124e-01
0.90453125000 6.51312684115e-01 -2.32629861049e-01 0.00000000000e+00 9.25777449823e-01
0.90468750000 6.51276334793e-01 -2.32641456987e-01 0.00000000000e+00 9.25794547398e-01
0.90484375000 6.51239983660e-01 -2.32653050254e-01 0.00000000000e+00 9.25811640853e-01
0.90500000000 6.51203630716e-01 -2.32664640850e-01 0.00000000000e+00 9.25828730190e-01
0.90515625000 6.51167275960e-01 -2.32676228776e-01 0.00000000000e+00 9.25845815413e-01
0.90531250000 6.51130919394e-01 -2.32687814033e-01 0.00000000000e+00 9.25862896524e-01
0.90546875000 6.51094561019e-01 -2.32699396622e-01 0.00000000000e+00 9.25879973526e-01
0.90562500000 6.51058200833e-01 -2.32710976542e-01 0.00000000000e+00 9.25897046423e-01
0.90578125000 6.51021838839e-01 -2.32722553795e-01 0.00000000000e+00 9.25914115216e-01
0.90593750000 6.50985475036e-01 -2.32734128382e-01 0.00000000000e+00 9.25931179909e-01
0.90609375000 6.50949109424e-01 -2.32745700302e-01 0.00000000000e+00 9.25948240505e-01
0.90625000000 6.50912742005e-01 -2.32757269557e-01 0.00000000000e+00 9.25965297006e-01
0.90640625000 6.50876372778e-01 -2.32768836148e-01 0.00000000000e+00 9.25982349416e-01
0.90656250000 6.50840001744e-01 -2.32780400074e-01 0.00000000000e+00 9.25999397737e-01
0.90671875000 6.50803628903e-01 -2.32791961336e-01 0.00000000000e+00 9.26016441972e-01
0.90687500000 6.50767254256e-01 -2.32803519936e-01 0.00000000000e+00 9.26033482125e-01
0.90703125000 6.50730877804e-01 -2.32815075874e-01 0.00000000000e+00 9.26050518197e-01
0.90718750000 6.50694499546e-01 -2.32826629150e-01 0.00000000000e+00 9.26067550191e-01
0.90734375000 6.50658119483e-01 -2.32838179765e-01 0.00000000000e+00 9.26084578112e-01
0.90750000000 6.50621737615e-01 -2.32849727720e-01 0.00000000000e+00 9.26101601960e-01
0.90765625000 6.50585353943e-01 -2.32861273015e-01 0.00000000000e+00 9.26118621740e-01
0.90781250000 6.50548968468e-01 -2.32872815651e-01 0.00000000000e+00 9.26135637454e-01
0.90796875000 6.50512581189e-01 -2.32884355629e-01 0.00000000000e+00 9.26152649105e-01
0.90812500000 6.50476192107e-01 -2.32895892949e-01 0.00000000000e+00 9.26169656696e-01
0.90828125000 6.50439801222e-01 -2.32907427612e-01 0.00000000000e+00 9.26186660230e-01
0.90843750000 6.50403408536e-01 -2.32918959618e-01 0.00000000000e+00 9.26203659709e-01
0.90859375000 6.50367014048e-01 -2.32930488969e-01 0.00000000000e+00 9.26220655136e-01
0.90875000000 6.50330617759e-01 -2.32942015664e-01 0.00000000000e+00 9.26237646514e-01
0.90890625000 6.50294219669e-01 -2.32953539705e-01 0.00000000000e+00 9.26254633846e-01
